gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,13,Fiber optic,One year,88.96853079197493,1136.1820868977761,No
Male,0,No,No,23,No,Month-to-month,23.714462890106727,531.0309852002949,Yes
Male,1,Yes,Yes,31,DSL,Month-to-month,66.16605443037058,2032.787371747339,No
Male,0,Yes,Yes,30,Fiber optic,Month-to-month,76.54500039834505,2278.726613054181,No
Male,0,No,No,42,No,Two year,35.49785876246439,1475.2106100176793,No
Male,1,No,No,2,Fiber optic,Two year,88.51676919990365,169.77478752515282,No
Male,0,Yes,Yes,11,No,Month-to-month,30.75929973413872,323.1566138163932,No
Female,0,No,Yes,25,DSL,Month-to-month,,1503.0611188132066,Yes
Male,0,Yes,Yes,29,No,One year,27.983162300616346,803.6707773883807,No
Female,0,No,No,22,Fiber optic,Month-to-month,106.90030731006735,2334.1424239667876,No
Male,0,No,No,19,DSL,Two year,65.06680214685673,1188.1310138753147,No
Male,1,Yes,No,41,No,One year,21.257724708642836,848.9886975637813,No
Male,0,,No,38,No,Month-to-month,16.855648285593446,631.4014395697573,No
Male,0,Yes,Yes,29,DSL,Month-to-month,73.60936269461163,2158.6113697566166,Yes
Female,0,Yes,No,22,No,One year,37.12235186879644,814.9427844445092,No
Male,0,Yes,Yes,8,DSL,Month-to-month,46.57986131669275,334.8057760367207,Yes
Male,0,Yes,No,47,Fiber optic,One year,85.47385334597662,4019.7204876875035,No
Female,0,Yes,No,6,DSL,Month-to-month,51.29369527726929,296.4490252646857,Yes
Female,1,No,Yes,7,DSL,Month-to-month,77.49794242960618,556.7599917908813,Yes
Male,0,No,Yes,36,Fiber optic,One year,80.23886909653442,2852.0382891815198,Yes
Female,0,Yes,No,8,,Month-to-month,46.66156928399328,403.5719784894324,No
Female,0,No,No,46,DSL,Month-to-month,47.27354198992796,2185.758138278965,No
Female,1,No,No,64,Fiber optic,Month-to-month,106.49345880468834,6810.360525337272,No
Male,0,No,Yes,31,DSL,One year,75.52079376985901,2302.548476809441,No
Male,0,No,Yes,23,Fiber optic,One year,89.6683705316634,2025.8490939627507,Yes
Male,0,Yes,No,61,DSL,Month-to-month,45.44319617465427,2789.169395123443,No
Female,1,Yes,No,50,Fiber optic,One year,99.28609987041699,4984.384791388422,No
Male,0,No,No,46,DSL,Month-to-month,48.397398333159046,2252.320121286014,No
Female,0,Yes,No,43,DSL,Month-to-month,42.56605789460939,1872.0222449264847,No
Male,0,Yes,Yes,10,DSL,One year,75.44925513529904,773.2213119494414,Yes
Male,0,Yes,Yes,20,Fiber optic,One year,113.5420638166838,2281.028677103662,Yes
Female,0,Yes,Yes,16,DSL,Month-to-month,79.03640641037094,1324.2939917699318,No
Male,0,Yes,Yes,3,Fiber optic,Month-to-month,93.70023774530665,267.4642193536942,Yes
Female,0,Yes,Yes,30,DSL,Month-to-month,51.76004792841688,1550.2842104407437,No
Female,1,,No,18,,Two year,34.24459363926006,577.8710323925687,No
Male,1,No,Yes,59,DSL,Month-to-month,47.21979728335651,2801.580076257931,No
Female,0,No,No,70,Fiber optic,Month-to-month,82.16460384081404,5746.435966808966,No
Male,0,Yes,Yes,35,DSL,Month-to-month,50.22730504829523,1742.4516793874604,Yes
Male,0,Yes,No,19,DSL,Month-to-month,78.0647763964872,1468.2457283702151,Yes
Female,0,Yes,No,26,DSL,One year,69.19291675324295,1779.1411615415773,Yes
Male,0,Yes,No,35,DSL,Month-to-month,45.347791703286134,1582.9493518969546,No
Female,0,Yes,Yes,72,Fiber optic,Month-to-month,74.64229390619533,5338.199401192427,No
Male,0,Yes,Yes,57,No,Month-to-month,36.07037133961279,2022.2172332572225,No
Male,0,No,Yes,49,DSL,Month-to-month,72.09097292179047,3504.7787502466927,No
Male,0,Yes,Yes,10,Fiber optic,Month-to-month,103.54972890041776,1019.9946056762832,Yes
Male,0,Yes,No,29,DSL,Month-to-month,47.84402609586464,1375.8775693999612,Yes
Male,0,Yes,No,71,DSL,Month-to-month,59.21134155557085,4152.783566378628,No
Female,0,No,No,68,DSL,One year,64.10903781829096,4346.535629082536,No
Female,1,No,Yes,24,No,One year,38.30343817100879,898.2510635522491,Yes
Female,0,No,No,43,DSL,Month-to-month,46.77694960789643,2030.9779503875648,Yes
Female,0,No,Yes,39,Fiber optic,Month-to-month,95.77234035730568,3712.6216424504287,Yes
Female,0,Yes,Yes,25,DSL,Month-to-month,46.31006555513248,1182.8510138895817,No
Female,0,Yes,Yes,68,DSL,Month-to-month,57.753973622966086,3970.817281737336,No
Male,1,No,No,34,Fiber optic,Two year,80.00674873154614,2749.3999008707037,No
Male,0,Yes,Yes,53,DSL,Two year,73.44744833260845,3868.1711424898654,No
Female,0,No,Yes,55,DSL,One year,50.18945110550052,2773.406087876783,No
Female,0,No,No,53,DSL,Month-to-month,56.68418864976097,2980.1485287130354,No
Male,0,No,No,18,DSL,One year,56.31150609968541,992.9694315036846,No
Male,1,Yes,Yes,7,Fiber optic,Month-to-month,113.31474800108793,774.2437888648544,Yes
Male,0,No,Yes,63,DSL,One year,70.31189858929041,4433.053139804249,Yes
Female,0,Yes,No,42,Fiber optic,Month-to-month,72.87877445075421,3039.0601970031307,Yes
Female,0,Yes,No,11,DSL,Month-to-month,42.683498286726575,470.4853686414641,Yes
Female,0,Yes,No,9,No,Month-to-month,28.779931128267602,290.58110478594045,Yes
Male,0,No,No,35,Fiber optic,Month-to-month,91.38595136788967,,Yes
Male,0,Yes,Yes,65,DSL,One year,51.02336882147368,,No
Female,0,Yes,Yes,5,No,One year,34.81552345518513,158.07415256856734,Yes
Female,0,Yes,Yes,26,DSL,Two year,45.14540687595998,1209.4802767824203,No
Male,1,No,No,51,Fiber optic,Two year,118.7028456435076,6071.059434513847,Yes
Male,0,No,No,38,Fiber optic,Month-to-month,71.20512533760805,2684.431122262976,No
Male,0,No,No,3,,Month-to-month,44.729228984433746,108.0513127856223,Yes
Male,0,Yes,Yes,59,No,Month-to-month,22.7829163568963,1352.2836022775468,No
Female,0,Yes,Yes,13,Fiber optic,Two year,95.45745476277516,1243.3870165884055,Yes
Male,0,No,Yes,35,Fiber optic,Month-to-month,80.80680792396619,2843.807638913049,No
Male,0,Yes,No,3,No,Month-to-month,33.40537872135066,71.33506137981203,Yes
Male,0,No,Yes,53,Fiber optic,Month-to-month,87.87709517129949,4655.390770231718,No
Female,0,No,Yes,55,DSL,Two year,41.5415333358775,,Yes
Female,0,Yes,Yes,45,Fiber optic,Two year,113.88609837203221,5153.090191206378,No
Male,0,Yes,Yes,66,DSL,Month-to-month,77.75462692344252,5100.836076432444,No
Male,0,No,Yes,67,DSL,Two year,64.74254489748176,4335.6168671923315,No
Male,0,Yes,Yes,44,Fiber optic,Month-to-month,110.32681942852025,4847.230739806855,No
Female,1,Yes,Yes,68,No,Month-to-month,18.027788467332545,1204.9695097639983,No
Female,1,No,Yes,62,DSL,One year,50.752811271466584,3128.2879224593644,Yes
Female,0,Yes,Yes,25,Fiber optic,Month-to-month,86.2615843839092,2170.7151280925027,Yes
Male,0,No,Yes,52,Fiber optic,Month-to-month,118.03765834742481,6118.809009144799,No
Female,0,Yes,Yes,50,DSL,Two year,60.4889055962947,3021.3643434581068,No
Male,0,No,No,1,Fiber optic,One year,70.370677940698,82.53887509177369,No
Male,1,Yes,Yes,39,No,Two year,24.504645571752388,999.4922314373142,No
Male,0,Yes,Yes,52,DSL,Month-to-month,40.310024034623055,2103.6053207858135,No
Female,0,No,No,40,DSL,Month-to-month,49.512229618897834,1998.5092485684218,No
Male,0,No,Yes,60,DSL,Month-to-month,58.18800268564709,3497.8539301236756,No
Female,0,Yes,No,69,Fiber optic,Two year,86.16965277104183,5940.56618784939,Yes
Female,0,Yes,No,20,DSL,Month-to-month,41.30936849140683,820.6013010680618,Yes
Male,0,No,No,2,DSL,Month-to-month,44.65342889635118,86.39956489561877,Yes
Male,0,Yes,Yes,9,Fiber optic,Month-to-month,97.54432806113664,824.4098307824534,Yes
Female,0,No,Yes,39,Fiber optic,One year,104.78024521922427,4078.253875156552,Yes
Male,0,No,No,30,DSL,Month-to-month,56.181960489316104,1696.4159522945808,No
Female,0,No,No,54,No,Month-to-month,33.28704366062267,1779.0761495372092,No
Male,0,Yes,Yes,58,No,Month-to-month,19.083322212878592,1143.1529074144225,No
Female,0,Yes,Yes,44,No,Month-to-month,18.051448695192153,797.3936261293986,No
Female,0,No,No,43,DSL,Month-to-month,73.57814863773103,3160.5809829932778,No
Female,1,Yes,No,10,No,Month-to-month,23.48033371230499,255.69993221002008,No
Female,1,Yes,Yes,48,Fiber optic,Two year,91.61239609722122,4411.496831223281,No
Male,1,Yes,Yes,17,DSL,Month-to-month,77.90326409269186,1352.675989143118,Yes
Male,0,Yes,Yes,5,Fiber optic,Month-to-month,91.20561639685546,489.21804361931265,No
Female,0,Yes,No,70,DSL,Month-to-month,40.13960423407617,2846.404945435582,No
Female,0,Yes,Yes,64,Fiber optic,Two year,116.89859697749179,7492.931626876695,No
Male,1,No,No,66,Fiber optic,Month-to-month,70.70593167429139,4640.667565984576,No
Male,1,Yes,Yes,71,Fiber optic,Two year,103.1143141864599,7315.15800034663,No
Male,1,Yes,Yes,4,DSL,Two year,52.915636381300146,252.63749458383037,Yes
Male,0,Yes,No,28,Fiber optic,Month-to-month,93.51953782801024,2625.0317960192215,Yes
Male,1,No,No,38,DSL,Month-to-month,61.891406707847366,2341.01896079708,No
Male,0,Yes,Yes,66,No,One year,25.211501432388857,1650.336764028356,No
Female,0,No,No,67,Fiber optic,One year,108.7184393591084,7257.199188301177,No
Male,0,No,No,60,DSL,One year,77.22825638657784,4656.678770375931,No
Male,0,Yes,No,47,DSL,Two year,43.45648208475473,2031.1623414753838,No
Female,0,Yes,No,25,Fiber optic,Month-to-month,110.01264406174866,2725.7460530616922,Yes
Male,0,Yes,No,66,Fiber optic,One year,76.43355704503226,5022.867735688297,No
Male,0,No,No,67,Fiber optic,Month-to-month,74.01385916248039,4893.696896363904,No
Male,0,No,No,69,DSL,Month-to-month,78.23325810888515,5415.747784989548,No
Male,1,No,No,40,Fiber optic,One year,94.4648890745637,3772.6608623863926,Yes
Male,0,Yes,No,50,DSL,Month-to-month,46.10413164037154,2274.4891895544615,No
Female,0,No,Yes,40,Fiber optic,Month-to-month,98.49785566085448,3974.592999496005,Yes
Male,0,Yes,Yes,37,No,Month-to-month,21.580928469238827,799.6571909667308,No
Female,1,Yes,Yes,69,Fiber optic,Month-to-month,93.21545084039971,6375.829221877245,Yes
Female,0,No,No,17,DSL,Two year,64.98638375519641,1122.8137832297546,No
Male,0,No,No,62,No,Month-to-month,36.73174572174987,2252.099297969849,No
Female,0,Yes,Yes,41,DSL,One year,40.12325593077233,1659.9394296285432,No
Male,0,Yes,No,42,Fiber optic,Month-to-month,80.70703304579743,3402.323297666973,Yes
Female,0,Yes,Yes,31,Fiber optic,Month-to-month,74.81352714593898,2322.6534663408092,Yes
Female,1,Yes,No,33,DSL,Month-to-month,43.8839080623625,1416.8762437814535,No
Male,0,Yes,No,43,DSL,Month-to-month,77.8310965255962,3315.921398421433,Yes
Male,0,No,Yes,67,DSL,Month-to-month,77.4433173806021,5187.479738010763,No
Male,1,No,No,38,No,Two year,33.73270199253083,1258.308285949335,No
Male,1,No,Yes,41,No,Month-to-month,31.076576060022887,1304.6227726943343,No
Male,0,No,No,63,,Month-to-month,112.39852231788515,7078.570189979527,No
Female,1,Yes,Yes,40,DSL,Month-to-month,42.3363495236227,1668.3323941415215,Yes
Female,0,No,Yes,30,No,Month-to-month,17.98714482753071,564.5782736838271,No
Female,0,No,Yes,47,Fiber optic,Month-to-month,85.8556461648167,3987.446992419188,Yes
Female,0,Yes,Yes,22,Fiber optic,One year,111.62461899482568,2452.4457684235304,No
Female,0,No,No,55,Fiber optic,Month-to-month,93.6116271383255,5162.54377238024,Yes
Female,0,Yes,No,43,DSL,Month-to-month,60.14299053750473,2560.42420792579,Yes
Female,0,No,No,61,Fiber optic,One year,81.46327148269037,4958.448956407628,No
Male,0,No,No,32,Fiber optic,Month-to-month,102.41937405867631,3260.560035910911,No
Male,0,Yes,Yes,4,Fiber optic,Month-to-month,114.39210770311321,429.45714908045505,Yes
Female,0,No,Yes,45,No,One year,23.237855496461687,1047.6150971755924,Yes
Female,0,Yes,Yes,72,DSL,One year,64.76743759079537,4684.531093604611,No
Male,0,No,No,20,,Month-to-month,86.5974482055911,1782.042564519922,Yes
Male,0,Yes,Yes,71,DSL,One year,71.70876447337321,5110.3711628959345,No
Male,0,Yes,Yes,65,Fiber optic,Month-to-month,93.74798684961586,6086.885605408139,No
Male,0,Yes,Yes,60,DSL,One year,53.57876088878818,3242.5919157669523,No
Female,0,No,No,26,DSL,Two year,56.80195416845167,1448.6225486009457,No
Male,0,Yes,Yes,23,Fiber optic,Month-to-month,74.56137606981142,,No
Female,0,No,No,40,DSL,Month-to-month,74.64468613289762,3009.6031734637963,No
Female,1,Yes,No,2,Fiber optic,Month-to-month,117.90345276690525,219.35560249962128,Yes
Female,0,No,No,26,No,Month-to-month,26.935354493385415,701.7634039428517,No
Male,0,No,No,62,Fiber optic,Month-to-month,81.06686040390697,5008.617128462408,No
Male,0,Yes,Yes,44,DSL,One year,66.58624796355755,2924.403971923146,No
Female,1,Yes,Yes,31,DSL,Month-to-month,58.09525918164571,1799.2221898990124,No
Female,0,No,Yes,26,Fiber optic,Month-to-month,82.61500404192098,2159.7735081948927,No
Female,0,No,No,5,DSL,One year,41.53732573960596,211.82923029757373,Yes
Male,0,No,No,70,Fiber optic,One year,114.4852225894256,8031.840380310604,Yes
Female,0,Yes,Yes,35,Fiber optic,Month-to-month,109.83671760225238,3854.088146999816,No
Male,0,Yes,Yes,16,Fiber optic,One year,111.45030288196898,1778.208339639795,Yes
Female,0,No,No,31,Fiber optic,Two year,91.99198654656945,2836.5194129384863,No
Female,0,,Yes,14,DSL,Month-to-month,70.13021567813709,958.9583654983948,No
Female,0,Yes,No,25,Fiber optic,Month-to-month,99.06126319399978,2408.3411932210324,No
Male,0,Yes,Yes,71,,One year,88.73876482067465,6297.575111861039,Yes
Male,0,,No,18,DSL,One year,73.7096835248872,1298.198049069969,Yes
Female,0,No,No,50,DSL,Month-to-month,79.95030192177674,3975.6114952820703,No
Male,0,Yes,Yes,20,Fiber optic,Month-to-month,114.964115363718,2291.7688819980604,No
Female,1,Yes,No,56,Fiber optic,One year,108.8095985843153,6080.3107456820335,No
Male,0,Yes,Yes,2,Fiber optic,Two year,107.37539860961884,228.441014434936,Yes
Male,0,Yes,Yes,26,Fiber optic,One year,102.51244215084273,2661.157894352664,Yes
Male,0,Yes,No,23,Fiber optic,Two year,112.68087484197886,2632.330079134902,Yes
Female,0,No,No,32,No,One year,27.327031195616648,929.3164116441283,No
Male,0,Yes,No,13,Fiber optic,Two year,79.08647550989966,1020.4715417145914,Yes
Male,0,Yes,Yes,13,DSL,One year,70.72198897076825,898.2110975219937,No
Female,1,No,Yes,17,DSL,Two year,76.7802549670354,1261.1833340196242,No
Female,0,Yes,No,58,Fiber optic,Month-to-month,87.06761459652498,5095.6167650988,No
Female,0,No,No,27,No,Two year,34.57458244892839,915.415385335712,No
Female,0,Yes,No,17,DSL,Month-to-month,50.94890812329656,852.6243229206241,Yes
Male,0,Yes,No,38,Fiber optic,Month-to-month,117.1300136679341,4433.449309803626,No
Male,0,No,Yes,14,DSL,Month-to-month,67.33843968055146,934.5715228946293,Yes
Male,0,No,No,14,DSL,Month-to-month,62.77103948729589,866.870946123145,Yes
Male,0,Yes,Yes,12,Fiber optic,Month-to-month,108.99350789517874,1328.591986372142,No
Male,1,No,No,69,DSL,Two year,72.52924682230167,4935.872406063192,No
Female,0,No,No,68,Fiber optic,One year,114.61849491126736,7789.366897408942,No
Male,1,Yes,Yes,55,No,Two year,37.52798832118576,2081.9891922113775,No
Male,0,Yes,Yes,63,No,Two year,16.317270638838664,1010.7282070274857,No
Male,0,No,Yes,29,DSL,Month-to-month,44.91630432051182,1317.2808710051095,No
Female,0,Yes,Yes,45,Fiber optic,Month-to-month,111.30304390936041,5010.874516214694,Yes
Female,0,No,No,4,No,Month-to-month,38.65129133450446,136.6602211841336,Yes
Male,1,No,No,16,,Month-to-month,52.30687392495762,791.6048335440399,No
Female,0,No,No,66,Fiber optic,One year,70.43009092163577,4658.549275444038,No
Female,0,Yes,No,23,No,Month-to-month,23.067629725879947,538.5131046776802,Yes
Female,0,Yes,Yes,68,DSL,Month-to-month,55.31456543890286,3742.874750397937,No
Female,0,No,No,20,No,Month-to-month,34.02583411808506,699.5138529722578,No
Female,1,Yes,No,17,Fiber optic,Month-to-month,72.37923328189196,1218.3204108299576,No
Female,0,Yes,Yes,52,DSL,Month-to-month,48.50560944370641,2548.152531034273,Yes
Female,0,Yes,No,6,Fiber optic,Two year,114.69842930973198,695.7656185009124,No
Male,0,Yes,No,39,DSL,Month-to-month,46.19281637805736,1838.5197666948488,No
Male,1,No,Yes,34,DSL,Month-to-month,70.3699060787337,2401.652154897732,No
Female,0,Yes,Yes,54,Fiber optic,Month-to-month,88.0655207789538,4756.238738226861,No
Male,0,No,No,65,Fiber optic,One year,103.13301074606932,6656.5312780977,No
Male,0,Yes,No,29,Fiber optic,Month-to-month,73.6923251651496,2138.4193295102177,No
Female,0,No,No,41,DSL,Month-to-month,51.462317803441735,2103.974337853783,No
Male,0,Yes,Yes,63,Fiber optic,Month-to-month,91.239486874836,5788.4667374020155,No
Female,0,No,No,32,Fiber optic,Two year,112.86063130388945,3616.8768943367336,Yes
Female,0,No,No,66,Fiber optic,Two year,98.17479288230588,6499.099043790966,No
Female,0,Yes,Yes,45,Fiber optic,Month-to-month,72.26126465388445,3286.8541136058825,No
Male,0,No,Yes,17,DSL,One year,72.07466293304505,1258.7573207635673,Yes
Male,0,Yes,Yes,43,DSL,Month-to-month,42.1808595580593,1811.6019155843794,No
Male,0,No,No,66,No,Month-to-month,38.35916409979752,2584.9279721100097,No
Male,1,No,Yes,68,Fiber optic,Month-to-month,80.58587230201948,5467.1870855208745,Yes
Female,1,No,No,34,DSL,Month-to-month,59.51704578628219,2056.8417429614065,No
Female,0,No,No,1,Fiber optic,One year,73.61404843831545,54.949768236614084,Yes
Male,0,Yes,Yes,23,DSL,Two year,62.46849545191066,1458.2761409680766,No
Female,0,Yes,No,6,DSL,Month-to-month,59.889148029139264,335.23982062119154,Yes
Female,0,Yes,Yes,16,Fiber optic,Month-to-month,90.51242674406714,1463.6672272800581,No
Male,0,Yes,Yes,2,DSL,Month-to-month,41.42291668136159,61.49763577597089,Yes
Female,0,No,No,27,No,One year,36.97340946628758,972.3634205230287,No
Male,0,Yes,Yes,19,No,Two year,35.065914970321565,642.0946351840284,No
Female,1,No,No,28,Fiber optic,Two year,101.65150101644954,2858.6914964024586,Yes
Male,0,Yes,No,35,DSL,One year,62.88919930535722,2213.484184216352,No
Female,0,Yes,No,68,DSL,Month-to-month,67.79785725479326,4622.509199824579,No
Female,0,No,No,49,DSL,One year,45.75960063657469,2247.75374184441,No
Male,0,Yes,Yes,7,Fiber optic,Month-to-month,116.6322123158242,804.3244737591131,Yes
Male,0,No,Yes,37,DSL,Two year,51.38693166018564,1883.2809754649845,No
Male,0,Yes,Yes,25,Fiber optic,Month-to-month,102.8245136221501,2544.7365457899336,No
Male,0,No,No,41,Fiber optic,One year,100.33778405709523,4086.474836081073,No
Female,0,Yes,No,62,No,Month-to-month,30.915349492890215,,No
Female,1,Yes,Yes,41,No,Month-to-month,36.97380307705281,1489.4547761852452,No
Male,0,No,Yes,14,Fiber optic,One year,84.79556033253098,1163.834342118135,Yes
Female,0,No,No,54,Fiber optic,One year,107.44740941263287,5777.205923112093,No
Male,0,Yes,No,2,DSL,One year,63.935642557566766,94.7037979787268,No
Male,0,Yes,Yes,48,DSL,One year,43.0424132381856,2073.6521479583216,No
Female,0,Yes,Yes,51,No,Month-to-month,25.35386702204938,1279.6493035342337,No
Female,0,Yes,Yes,55,Fiber optic,Two year,111.89757866328722,6150.271845621327,No
Male,1,No,No,12,DSL,Two year,52.61389555722344,628.4534131587059,No
Male,1,No,Yes,69,Fiber optic,Month-to-month,94.11319416564379,6501.0270151940185,No
Male,0,Yes,No,1,No,Two year,27.215964203841498,29.7477696569175,No
Female,1,Yes,No,59,DSL,Two year,64.7203946722345,3848.098243121533,No
Female,0,No,No,34,DSL,One year,75.36071439160733,2545.5665471620623,No
Female,0,Yes,Yes,46,No,Month-to-month,19.33847996962891,874.7669099779057,No
Female,0,No,No,59,Fiber optic,One year,95.23084413200628,5616.396610688454,No
Male,0,Yes,Yes,66,Fiber optic,Month-to-month,91.21336296438061,6018.249828550422,No
Male,0,No,No,19,DSL,One year,51.83680360402386,947.8259906155214,No
Male,0,Yes,No,28,No,Month-to-month,37.990204423844304,1024.3094050347172,Yes
Male,0,No,No,40,Fiber optic,Two year,70.4085546203857,2812.8227786192115,No
Male,0,Yes,No,57,Fiber optic,One year,76.10523963151886,4372.6436018002905,No
Male,0,Yes,No,51,DSL,Month-to-month,69.33377799664439,3573.141559772732,No
Female,1,No,No,22,Fiber optic,One year,83.17208023434567,1801.8555730514468,Yes
Female,0,Yes,Yes,68,DSL,Month-to-month,68.92717044368973,4676.285010779251,No
Male,0,Yes,Yes,8,DSL,Month-to-month,73.29014442862251,590.3842088147582,Yes
Male,0,Yes,Yes,60,DSL,Month-to-month,50.18464067338121,3018.676367634624,No
Female,0,Yes,No,65,DSL,Month-to-month,47.67777151452097,,No
